time/s	Ewe/V	<I>/mA	cycle number	
1.515760595165465E+005	7.7916479E-001	1.894449008035073E-003	3.000000000000000E+000
1.515787251169644E+005	7.7939397E-001	1.889635889895311E-003	3.000000000000000E+000
1.515813922173812E+005	7.7959257E-001	1.888484574467538E-003	3.000000000000000E+000
1.515840585177974E+005	7.7974546E-001	1.879229585454275E-003	3.000000000000000E+000
1.515867249182155E+005	7.7991933E-001	1.875016837823302E-003	3.000000000000000E+000
1.515893919186328E+005	7.8015047E-001	1.867974621802502E-003	3.000000000000000E+000
1.515920575190494E+005	7.8035676E-001	1.865209622968381E-003	3.000000000000000E+000
1.515947245194670E+005	7.8055352E-001	1.862551194742522E-003	3.000000000000000E+000
1.515973909198840E+005	7.8073877E-001	1.859357075154031E-003	3.000000000000000E+000
1.516000572203007E+005	7.8098339E-001	1.854894858934957E-003	3.000000000000000E+000
1.516027243207190E+005	7.8112853E-001	1.849950133982356E-003	3.000000000000000E+000
1.516053899211350E+005	7.8133672E-001	1.844742723150338E-003	3.000000000000000E+000
1.516080569215524E+005	7.8153932E-001	1.842223050360636E-003	3.000000000000000E+000
1.516107233219706E+005	7.8175706E-001	1.838818176949933E-003	3.000000000000000E+000
1.516133895223865E+005	7.8193092E-001	1.832008637541887E-003	3.000000000000000E+000
1.516160567228044E+005	7.8212768E-001	1.827904262956947E-003	3.000000000000000E+000
1.516187222232223E+005	7.8237605E-001	1.827068201576090E-003	3.000000000000000E+000
1.516213893236381E+005	7.8256702E-001	1.823325189828860E-003	3.000000000000000E+000
1.516240557240550E+005	7.8271413E-001	1.817390354417584E-003	3.000000000000000E+000
1.516267219244726E+005	7.8289944E-001	1.810824801143574E-003	3.000000000000000E+000
1.516293891248897E+005	7.8314966E-001	1.809934674896686E-003	3.000000000000000E+000
1.516320545253074E+005	7.8334463E-001	1.803409657926659E-003	3.000000000000000E+000
1.516347217257246E+005	7.8354520E-001	1.800258837106879E-003	3.000000000000000E+000
1.516373880261413E+005	7.8371507E-001	1.792361339285797E-003	3.000000000000000E+000
1.516400543265594E+005	7.8393871E-001	1.789747910155338E-003	3.000000000000000E+000
1.516427214269768E+005	7.8411824E-001	1.786688657881383E-003	3.000000000000000E+000
1.516453869273933E+005	7.8434944E-001	1.782483158306446E-003	3.000000000000000E+000
1.516480541278115E+005	7.8451943E-001	1.776851586085875E-003	3.000000000000000E+000
1.516507203282285E+005	7.8474283E-001	1.774619201610072E-003	3.000000000000000E+000
1.516533867286446E+005	7.8495121E-001	1.771717241203469E-003	3.000000000000000E+000
1.516560538290627E+005	7.8514600E-001	1.768814632100033E-003	3.000000000000000E+000
1.516587193294796E+005	7.8534085E-001	1.761826039935844E-003	3.000000000000000E+000
1.516613864298966E+005	7.8553760E-001	1.760844526946071E-003	3.000000000000000E+000
1.516640527303144E+005	7.8575730E-001	1.757132228979387E-003	3.000000000000000E+000
1.516667191307312E+005	7.8596944E-001	1.752269530822349E-003	3.000000000000000E+000
1.516693861311479E+005	7.8612792E-001	1.747009991050003E-003	3.000000000000000E+000
1.516720517315660E+005	7.8633618E-001	1.744165943482156E-003	3.000000000000000E+000
1.516747187319826E+005	7.8654820E-001	1.737273979606671E-003	3.000000000000000E+000
1.516773851323994E+005	7.8672391E-001	1.735889284772318E-003	3.000000000000000E+000
1.516800514328182E+005	7.8698748E-001	1.730213056026164E-003	3.000000000000000E+000
1.516827185332342E+005	7.8713852E-001	1.724649263304515E-003	3.000000000000000E+000
1.516853841336509E+005	7.8735632E-001	1.722631537958135E-003	3.000000000000000E+000
1.516880511340685E+005	7.8756458E-001	1.719419938431966E-003	3.000000000000000E+000
1.516907175344853E+005	7.8777653E-001	1.714944447994741E-003	3.000000000000000E+000
1.516933837349024E+005	7.8796762E-001	1.710540777198882E-003	3.000000000000000E+000
1.516960509353206E+005	7.8817391E-001	1.707454962371943E-003	3.000000000000000E+000
1.516987164357370E+005	7.8834009E-001	1.702856180474442E-003	3.000000000000000E+000
1.517013835361539E+005	7.8857136E-001	1.692584688687526E-003	3.000000000000000E+000
1.517040499365730E+005	7.8877938E-001	1.692158168429433E-003	3.000000000000000E+000
1.517067161369887E+005	7.8897238E-001	1.689329160574723E-003	3.000000000000000E+000
1.517093833374060E+005	7.8913289E-001	1.682455611184609E-003	3.000000000000000E+000
1.517120487378237E+005	7.8931248E-001	1.680239889292289E-003	3.000000000000000E+000
1.517147159382408E+005	7.8952640E-001	1.675280403052791E-003	3.000000000000000E+000
1.517173824386578E+005	7.8973663E-001	1.673928005537862E-003	3.000000000000000E+000
1.517200489390756E+005	7.8998685E-001	1.668745090627826E-003	3.000000000000000E+000
1.517227160394923E+005	7.9012251E-001	1.661853312979043E-003	3.000000000000000E+000
1.517253815399101E+005	7.9034787E-001	1.661057249817207E-003	3.000000000000000E+000
1.517280487403271E+005	7.9056185E-001	1.654353943527276E-003	3.000000000000000E+000
1.517307149407438E+005	7.9075480E-001	1.653294488424197E-003	3.000000000000000E+000
1.517333813411621E+005	7.9093063E-001	1.647085343019241E-003	3.000000000000000E+000
1.517360483415788E+005	7.9115409E-001	1.647691737668742E-003	3.000000000000000E+000
1.517387139419951E+005	7.9133552E-001	1.641761956153938E-003	3.000000000000000E+000
1.517413810424134E+005	7.9153615E-001	1.636953140800295E-003	3.000000000000000E+000
1.517440473428301E+005	7.9171193E-001	1.632044956267030E-003	3.000000000000000E+000
1.517467137432471E+005	7.9194117E-001	1.632951609242806E-003	3.000000000000000E+000
1.517493807436647E+005	7.9215515E-001	1.624549898728303E-003	3.000000000000000E+000
1.517520463440812E+005	7.9237282E-001	1.624466751324842E-003	3.000000000000000E+000
1.517547133444990E+005	7.9254669E-001	1.621190774363714E-003	3.000000000000000E+000
1.517573797449172E+005	7.9276067E-001	1.612709485922091E-003	3.000000000000000E+000
1.517600460453327E+005	7.9293829E-001	1.611916768179147E-003	3.000000000000000E+000
1.517627131457496E+005	7.9317141E-001	1.607823115577962E-003	3.000000000000000E+000
1.517653786461670E+005	7.9333001E-001	1.603515900707540E-003	3.000000000000000E+000
1.517680457465842E+005	7.9355347E-001	1.598470285873557E-003	3.000000000000000E+000
1.517707121470016E+005	7.9376739E-001	1.595427034420885E-003	3.000000000000000E+000
1.517733783474192E+005	7.9395652E-001	1.591671248639692E-003	3.000000000000000E+000
1.517760455478359E+005	7.9413611E-001	1.587800357188951E-003	3.000000000000000E+000
1.517787110482538E+005	7.9435778E-001	1.584755491929471E-003	3.000000000000000E+000
1.517813781486712E+005	7.9456210E-001	1.583051140693612E-003	3.000000000000000E+000
1.517840444490872E+005	7.9477984E-001	1.579420187610051E-003	3.000000000000000E+000
1.517867107495051E+005	7.9494417E-001	1.575409755488966E-003	3.000000000000000E+000
1.517893779499223E+005	7.9515815E-001	1.571462354009626E-003	3.000000000000000E+000
1.517920433503392E+005	7.9539889E-001	1.567187988409057E-003	3.000000000000000E+000
1.517947105507571E+005	7.9559946E-001	1.563458996591671E-003	3.000000000000000E+000
1.517973767511747E+005	7.9575413E-001	1.558539413023436E-003	3.000000000000000E+000
1.518000431515910E+005	7.9593182E-001	1.554249308062811E-003	3.000000000000000E+000
1.518027094520088E+005	7.9614002E-001	1.547929722362114E-003	3.000000000000000E+000
1.518053757524258E+005	7.9637128E-001	1.548114772108766E-003	3.000000000000000E+000
1.518080429528425E+005	7.9655659E-001	1.542960184665525E-003	3.000000000000000E+000
1.518107083532605E+005	7.9673606E-001	1.543734954553531E-003	3.000000000000000E+000
1.518133755536773E+005	7.9695576E-001	1.537707560698775E-003	3.000000000000000E+000
1.518160417540940E+005	7.9713345E-001	1.533736660842305E-003	3.000000000000000E+000
1.518187081545126E+005	7.9733783E-001	1.531954872674438E-003	3.000000000000000E+000
1.518213752549288E+005	7.9758811E-001	1.528079936223413E-003	3.000000000000000E+000
1.518240407553455E+005	7.9778874E-001	1.522325922250911E-003	3.000000000000000E+000
1.518267079557637E+005	7.9794914E-001	1.518838397856014E-003	3.000000000000000E+000
1.518293741561798E+005	7.9814976E-001	1.514633660609884E-003	3.000000000000000E+000
1.518320405565975E+005	7.9837894E-001	1.511239187628388E-003	3.000000000000000E+000
1.518347075570151E+005	7.9857004E-001	1.506495908559401E-003	3.000000000000000E+000
1.518373731574313E+005	7.9874766E-001	1.503315567100507E-003	3.000000000000000E+000
1.518400402578483E+005	7.9898846E-001	1.499510442328194E-003	3.000000000000000E+000
1.518427065582676E+005	7.9916036E-001	1.495355895069390E-003	3.000000000000000E+000
1.518453729586829E+005	7.9934943E-001	1.492369189608701E-003	3.000000000000000E+000
1.518480399591001E+005	7.9955202E-001	1.488257592866776E-003	3.000000000000000E+000
1.518507055595184E+005	7.9974490E-001	1.487177382065084E-003	3.000000000000000E+000
1.518533725599346E+005	7.9994935E-001	1.483012694784919E-003	3.000000000000000E+000
1.518560389603525E+005	8.0017084E-001	1.480675106566472E-003	3.000000000000000E+000
1.518587052607702E+005	8.0038100E-001	1.475311022763834E-003	3.000000000000000E+000
1.518613723611864E+005	8.0053395E-001	1.469043799003204E-003	3.000000000000000E+000
1.518640379616050E+005	8.0073255E-001	1.468028430774674E-003	3.000000000000000E+000
1.518667049620217E+005	8.0094272E-001	1.462744665918152E-003	3.000000000000000E+000
1.518693713624380E+005	8.0114895E-001	1.460128115271760E-003	3.000000000000000E+000
1.518720375628555E+005	8.0133623E-001	1.457373069386991E-003	3.000000000000000E+000
1.518747047632734E+005	8.0153489E-001	1.453306403053120E-003	3.000000000000000E+000
1.518773702636892E+005	8.0172783E-001	1.450889865273087E-003	3.000000000000000E+000
1.518800373641076E+005	8.0194378E-001	1.446693175204569E-003	3.000000000000000E+000
1.518827036645247E+005	8.0214429E-001	1.444118954101174E-003	3.000000000000000E+000
1.518853699649414E+005	8.0235255E-001	1.437013308079341E-003	3.000000000000000E+000
1.518880371653596E+005	8.0250543E-001	1.436393349596266E-003	3.000000000000000E+000
1.518907025657757E+005	8.0273271E-001	1.429992298002895E-003	3.000000000000000E+000
1.518933697661925E+005	8.0295050E-001	1.425394893730872E-003	3.000000000000000E+000
1.518960359666105E+005	8.0314332E-001	1.424947599378883E-003	3.000000000000000E+000
1.518987023670273E+005	8.0334014E-001	1.419741308439358E-003	3.000000000000000E+000
1.519013694674443E+005	8.0354840E-001	1.417159776493480E-003	3.000000000000000E+000
1.519040349678621E+005	8.0374330E-001	1.413507632121086E-003	3.000000000000000E+000
1.519067021682789E+005	8.0395341E-001	1.412755080819169E-003	3.000000000000000E+000
1.519093683686964E+005	8.0414629E-001	1.407619483001405E-003	3.000000000000000E+000
1.519120347691141E+005	8.0436605E-001	1.404415590570698E-003	3.000000000000000E+000
1.519147017695304E+005	8.0457622E-001	1.402654299788392E-003	3.000000000000000E+000
1.519173675699476E+005	8.0475575E-001	1.397420538237717E-003	3.000000000000000E+000
1.519200348703656E+005	8.0496973E-001	1.394680823623226E-003	3.000000000000000E+000
1.519227011707819E+005	8.0519700E-001	1.394490592327649E-003	3.000000000000000E+000
1.519253674711990E+005	8.0539376E-001	1.391598350939877E-003	3.000000000000000E+000
1.519280345716178E+005	8.0556387E-001	1.386560891757992E-003	3.000000000000000E+000
1.519307001720336E+005	8.0576819E-001	1.380694833950914E-003	3.000000000000000E+000
1.519333671724517E+005	8.0597651E-001	1.379619123203806E-003	3.000000000000000E+000
1.519360335728694E+005	8.0616176E-001	1.373138487830961E-003	3.000000000000000E+000
1.519386998732854E+005	8.0632794E-001	1.373906004568153E-003	3.000000000000000E+000
1.519413669737028E+005	8.0656296E-001	1.369908330293738E-003	3.000000000000000E+000
1.519440324741204E+005	8.0679214E-001	1.367565287880530E-003	3.000000000000000E+000
1.519466995745369E+005	8.0697936E-001	1.362967457073785E-003	3.000000000000000E+000
1.519493659749553E+005	8.0714935E-001	1.358463937692393E-003	3.000000000000000E+000
1.519520321753719E+005	8.0735761E-001	1.355066994684526E-003	3.000000000000000E+000
1.519546993757887E+005	8.0758113E-001	1.349978884511646E-003	3.000000000000000E+000
1.519573648762060E+005	8.0775881E-001	1.348460649317852E-003	3.000000000000000E+000
1.519600319766235E+005	8.0800909E-001	1.346697922462616E-003	3.000000000000000E+000
1.519626982770395E+005	8.0819434E-001	1.345116884006652E-003	3.000000000000000E+000
1.519653645774582E+005	8.0837208E-001	1.339080286786728E-003	3.000000000000000E+000
1.519680317778750E+005	8.0859560E-001	1.337137919244884E-003	3.000000000000000E+000
1.519706971782912E+005	8.0880958E-001	1.333070721415423E-003	3.000000000000000E+000
1.519733643787093E+005	8.0893749E-001	1.330966447020781E-003	3.000000000000000E+000
1.519760305791260E+005	8.0915713E-001	1.326428623500605E-003	3.000000000000000E+000
1.519786969795427E+005	8.0935585E-001	1.321736566858429E-003	3.000000000000000E+000
1.519813640799616E+005	8.0954885E-001	1.320937067988741E-003	3.000000000000000E+000
1.519840295803773E+005	8.0976087E-001	1.313630398015010E-003	3.000000000000000E+000
1.519866966807945E+005	8.0998057E-001	1.316030623347272E-003	3.000000000000000E+000
1.519893629812133E+005	8.1016207E-001	1.310491500762682E-003	3.000000000000000E+000
1.519920293816290E+005	8.1034350E-001	1.308263016096614E-003	3.000000000000000E+000
1.519946963820467E+005	8.1059766E-001	1.304506165001322E-003	3.000000000000000E+000
1.519973619824643E+005	8.1077141E-001	1.298788570686871E-003	3.000000000000000E+000
1.520000290828806E+005	8.1092620E-001	1.295298300752343E-003	3.000000000000000E+000
1.520026953832977E+005	8.1115532E-001	1.295277832135460E-003	3.000000000000000E+000
1.520053616837161E+005	8.1133687E-001	1.291873615468791E-003	3.000000000000000E+000
1.520080287841323E+005	8.1155473E-001	1.289610285329403E-003	3.000000000000000E+000
1.520106943845507E+005	8.1179345E-001	1.285715640594560E-003	3.000000000000000E+000
1.520133613849678E+005	8.1195778E-001	1.281889707605496E-003	3.000000000000000E+000
1.520160277853839E+005	8.1211817E-001	1.280132930009304E-003	3.000000000000000E+000
1.520186940858020E+005	8.1238377E-001	1.276523939584013E-003	3.000000000000000E+000
1.520213611862194E+005	8.1257480E-001	1.274128181964741E-003	3.000000000000000E+000
1.520240266866358E+005	8.1275821E-001	1.271670723231734E-003	3.000000000000000E+000
1.520266937870542E+005	8.1296259E-001	1.269042805525381E-003	3.000000000000000E+000
1.520293601874709E+005	8.1317085E-001	1.268128987335442E-003	3.000000000000000E+000
1.520320263878871E+005	8.1338292E-001	1.259998192956662E-003	3.000000000000000E+000
1.520346935883062E+005	8.1355667E-001	1.256732496475000E-003	3.000000000000000E+000
1.520373590887219E+005	8.1377828E-001	1.256073440338561E-003	3.000000000000000E+000
1.520400261891391E+005	8.1397504E-001	1.254499381387560E-003	3.000000000000000E+000
1.520426924895570E+005	8.1419283E-001	1.252099398487840E-003	3.000000000000000E+000
1.520453587899734E+005	8.1437439E-001	1.248716807552838E-003	3.000000000000000E+000
1.520480259903907E+005	8.1456536E-001	1.244342155312793E-003	3.000000000000000E+000
1.520506913908087E+005	8.1478316E-001	1.242272596971704E-003	3.000000000000000E+000
1.520533585912250E+005	8.1497806E-001	1.241394630192637E-003	3.000000000000000E+000
1.520560247916416E+005	8.1518811E-001	1.237468362287747E-003	3.000000000000000E+000
1.520586911920607E+005	8.1535250E-001	1.233029920261700E-003	3.000000000000000E+000
1.520613582924765E+005	8.1557018E-001	1.233432437676186E-003	3.000000000000000E+000
1.520640237928941E+005	8.1574982E-001	1.227568023275921E-003	3.000000000000000E+000
1.520666909933109E+005	8.1593513E-001	1.227764078930894E-003	3.000000000000000E+000
1.520693571937282E+005	8.1616235E-001	1.224190942729549E-003	3.000000000000000E+000
1.520720235941457E+005	8.1631148E-001	1.220930643487505E-003	3.000000000000000E+000
1.520746905945633E+005	8.1656933E-001	1.217117912704947E-003	3.000000000000000E+000
1.520773561949800E+005	8.1677181E-001	1.215468891646646E-003	3.000000000000000E+000
1.520800232953979E+005	8.1697822E-001	1.215028850729074E-003	3.000000000000000E+000
1.520826895958157E+005	8.1718254E-001	1.209695207363283E-003	3.000000000000000E+000
1.520853559962318E+005	8.1739843E-001	1.206440886900344E-003	3.000000000000000E+000
1.520880229966491E+005	8.1755131E-001	1.204829697966699E-003	3.000000000000000E+000
1.520906885970666E+005	8.1775570E-001	1.200408338830963E-003	3.000000000000000E+000
1.520933555974832E+005	8.1791615E-001	1.199846704287133E-003	3.000000000000000E+000
1.520960219979007E+005	8.1814158E-001	1.196079451699226E-003	3.000000000000000E+000
1.520986882983181E+005	8.1836122E-001	1.195059585196893E-003	3.000000000000000E+000
1.521013553987346E+005	8.1859815E-001	1.191020926079880E-003	3.000000000000000E+000
1.521040208991524E+005	8.1877387E-001	1.187927920754882E-003	3.000000000000000E+000
1.521066879995696E+005	8.1898212E-001	1.187417180343471E-003	3.000000000000000E+000
1.521093543999861E+005	8.1917894E-001	1.182954378309210E-003	3.000000000000000E+000
1.521120206004046E+005	8.1937760E-001	1.180071308855033E-003	3.000000000000000E+000
1.521146878008212E+005	8.1956095E-001	1.179557208087875E-003	3.000000000000000E+000
1.521173535012379E+005	8.1977308E-001	1.172576918851437E-003	3.000000000000000E+000
